ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400
55705,CHE,Female,2010,4.52,4.43,4.56,4.33,4.59
49427,CHE,Male,2010,2.72,2.62,3.06,2.80,2.19
49393,CHE,Male,2010,4.13,4.80,4.52,3.69,3.56
87357,CHE,Female,2010,2.90,2.44,2.74,2.59,3.34
42401,CHE,Female,2010,4.43,4.44,4.44,4.08,4.53
95356,CHE,Male,2010,3.76,3.48,3.78,3.52,4.06
89502,CHE,Female,2010,4.64,4.44,4.74,4.56,4.63
36887,CHE,Female,2010,3.01,2.38,2.98,2.86,3.40
29520,CHE,Male,2010,2.99,3.06,3.43,2.61,2.81
68823,CHE,Male,2010,4.12,4.44,4.16,3.63,4.09
39683,CHE,Male,2010,4.07,3.98,4.16,3.67,4.53
75243,CHE,Male,2010,4.81,4.84,4.84,4.69,4.72
45234,CHE,Female,2010,2.25,2.42,1.93,1.50,2.72
27045,CHE,Male,2010,4.32,4.24,4.38,4.19,4.63
87745,CHE,Female,2010,3.73,3.32,3.92,3.45,4.00
95576,CHE,Male,2010,4.60,4.56,4.88,4.40,4.94
64214,CHE,Female,2010,3.60,3.67,3.84,3.10,3.38
50159,CHE,Female,2010,4.04,3.89,4.22,3.94,4.06
35633,CHE,Female,2010,2.66,2.61,2.39,2.42,2.77
75896,CHE,Female,2010,3.82,3.58,4.02,3.52,3.78
57264,CHE,Male,2010,3.81,3.76,3.92,3.73,3.81
30338,CHE,Male,2010,4.51,4.76,4.48,4.50,4.41
66058,CHE,Male,2010,3.70,3.73,3.76,3.54,3.38
82891,CHE,Male,2010,4.35,4.11,4.34,4.25,4.69
87071,CHE,Female,2010,3.83,3.41,3.78,3.60,4.25
51004,CHE,Male,2010,3.43,3.93,3.96,2.77,2.72
42485,CHE,Male,2014,1.95,2.84,2.75,1.63,1.00
62356,CHE,Male,2010,3.87,4.36,4.14,3.25,4.22
46749,CHE,Male,2010,2.83,3.45,2.86,2.02,2.47
37470,CHE,Female,2010,3.18,3.04,3.71,2.79,2.81
92052,CHE,Female,2010,4.29,4.00,4.32,4.31,4.31
81285,CHE,Male,2010,4.05,3.84,4.30,3.57,4.28
75838,CHE,Female,2010,4.56,4.40,4.72,4.43,4.50
42072,CHE,Female,2012,2.04,2.46,1.96,1.72,2.11
93231,CHE,Female,2010,2.75,2.46,3.12,2.43,2.28
65087,CHE,Male,2010,3.80,4.07,3.78,3.43,3.75
78697,CHE,Male,2010,4.67,4.76,4.78,4.69,4.69
68194,CHE,Female,2010,4.42,4.22,4.68,4.29,4.25
69509,CHE,Female,2010,3.90,3.78,3.57,3.76,4.28
61691,CHE,Male,2010,3.81,4.09,3.92,3.15,3.56
35577,CHE,Male,2010,3.81,4.07,3.86,3.60,4.06
60825,CHE,Male,2010,3.52,4.02,3.18,3.13,3.22
89860,CHE,Male,2010,2.95,3.40,2.68,2.95,2.75
48455,CHE,Male,2011,2.66,3.61,3.55,1.86,2.56
69167,CHE,Male,2011,3.81,3.70,3.08,3.91,4.69
52463,CHE,Female,2011,4.22,4.11,3.77,4.42,4.50
41597,CHE,Male,2011,4.41,4.21,4.10,4.44,4.78
90907,CHE,Male,2011,3.31,4.06,2.75,2.67,3.63
64110,CHE,Male,2011,3.29,3.77,2.94,2.64,3.69
68627,CHE,Female,2011,4.07,4.23,3.59,3.87,4.31
36276,CHE,Male,2011,3.72,4.15,3.37,3.44,3.91
70037,CHE,Male,2011,3.04,3.79,3.37,2.89,3.19
56945,CHE,Male,2011,3.85,4.06,3.43,3.69,4.09
88428,CHE,Male,2011,3.80,3.94,3.56,3.47,4.22
88886,CHE,Female,2011,4.66,4.60,4.62,4.56,4.91
38522,CHE,Male,2012,2.46,3.11,1.89,1.98,2.27
65651,CHE,Female,2011,4.21,4.17,3.60,4.40,4.47
37792,CHE,Female,2011,4.08,4.06,3.83,3.89,4.47
38715,CHE,Female,2011,4.45,4.43,3.96,4.69,4.72
68538,CHE,Female,2011,4.41,4.70,3.96,4.27,4.75
62072,CHE,Male,2012,2.34,3.15,2.24,2.18,2.47
32935,CHE,Male,2011,4.53,4.79,4.37,4.60,4.78
31237,CHE,Male,2012,3.40,4.47,2.88,3.07,3.75
88830,CHE,Male,2012,4.44,4.60,4.10,4.49,4.81
75176,CHE,Male,2012,3.83,3.79,3.41,3.60,4.34
40146,CHE,Female,2012,4.03,4.17,3.51,4.00,4.50
48179,CHE,Male,2012,4.26,4.30,4.06,4.13,4.72
94862,CHE,Male,2012,3.68,3.79,3.18,3.72,4.56
59022,CHE,Female,2012,4.32,4.19,4.21,4.15,4.78
95041,CHE,Male,2012,4.01,4.19,3.53,4.19,4.41
25421,CHE,Male,2012,3.07,3.87,2.26,2.63,4.28
28326,CHE,Female,2013,2.97,3.89,2.45,2.74,2.47
88265,CHE,Female,2012,4.00,4.13,3.57,3.88,4.44
54849,CHE,Female,2012,4.50,4.62,4.35,4.57,4.78
38097,CHE,Male,2012,4.02,4.32,3.90,3.53,3.97
88946,CHE,Male,2012,3.84,3.87,3.33,3.77,4.47
61960,CHE,Male,2012,4.38,4.47,4.29,4.13,4.84
65241,CHE,Male,2013,2.79,3.55,2.51,2.16,3.00
25751,CHE,Male,2012,3.61,4.13,3.53,3.11,3.88
96037,CHE,Female,2012,3.12,3.81,2.69,2.52,3.41
61005,CHE,Female,2013,4.26,4.64,3.78,4.28,4.28
64281,CHE,Female,2012,3.90,4.15,3.76,3.46,4.09
44823,CHE,Male,2012,4.18,4.36,4.63,3.79,4.38
68843,CHE,Male,2012,4.16,4.13,3.77,4.04,4.72
28180,CHE,Male,2012,4.21,4.36,3.96,4.04,4.53
68429,CHE,Male,2012,4.64,4.74,4.41,4.66,4.84
43736,CHE,Male,2012,3.85,3.77,3.67,3.51,4.69
48454,CHE,Male,2012,3.66,4.28,3.30,3.17,4.19
77278,CHE,Male,2012,3.33,3.94,2.91,2.88,4.06
29969,CHE,Male,2012,3.28,3.45,3.22,2.57,3.78
66479,CHE,Female,2012,4.73,4.74,4.71,4.74,4.91
84504,CHE,Male,2013,3.36,4.11,3.37,3.60,3.31
26482,CHE,Male,2012,4.54,4.79,4.63,4.53,4.59
41392,CHE,Male,2012,2.65,2.96,1.87,2.41,3.16
70028,CHE,Male,2014,2.36,2.77,1.88,2.55,1.55
30148,CHE,Male,2012,3.70,4.04,3.24,3.13,4.47
37289,CHE,Female,2012,4.19,4.30,3.62,4.21,4.63
58169,CHE,Female,2012,3.54,4.40,3.20,2.90,4.06
52997,CHE,Male,2012,4.60,4.85,4.69,4.53,4.53
82168,CHE,Male,2012,3.48,3.79,3.36,2.98,4.00
91339,CHE,Male,2012,3.86,4.15,3.25,3.68,4.59
58092,CHE,Male,2012,3.43,4.00,2.92,3.11,3.69
35733,CHE,Male,2012,3.65,4.15,3.21,3.22,4.25
85163,CHE,Female,2012,2.98,2.96,2.23,2.55,3.53
48693,CHE,Male,2012,3.07,4.00,3.07,2.23,3.16
88046,CHE,Male,2012,3.79,4.43,3.86,3.24,3.84
53740,CHE,Female,2012,4.33,4.06,3.92,4.45,4.88
76908,CHE,Female,2013,3.34,4.43,3.03,3.52,2.48
92219,CHE,Female,2012,4.00,4.19,3.56,3.68,4.75
37750,CHE,Female,2013,3.98,4.15,3.70,3.94,4.22
61038,CHE,Male,2013,4.00,4.64,4.15,3.85,3.72
56054,CHE,Male,2013,4.48,4.28,4.00,4.45,4.94
80428,CHE,Female,2013,3.40,4.06,2.92,3.66,3.13
95738,CHE,Male,2013,4.36,4.55,4.02,4.34,4.56
52389,CHE,Female,2013,3.08,3.62,3.05,2.74,2.71
73779,CHE,Male,2013,4.83,4.91,4.69,4.94,4.78
83578,CHE,Male,2013,3.03,3.47,2.95,2.88,2.77
56159,CHE,Male,2013,4.23,4.81,4.04,4.36,4.06
68493,CHE,Male,2013,3.41,4.13,3.37,3.13,2.80
40418,CHE,Male,2013,2.75,4.23,2.80,2.43,1.62
32402,CHE,Male,2013,4.59,4.64,4.54,4.70,4.56
91308,CHE,Male,2013,2.70,3.47,2.09,2.76,2.39
51276,CHE,Male,2014,2.53,4.02,3.50,1.72,2.57
88090,CHE,Female,2013,4.21,4.40,3.85,4.30,4.03
83307,CHE,Male,2013,4.37,4.70,3.71,4.49,4.56
29316,CHE,Male,2013,4.04,4.06,3.58,4.21,4.23
73776,CHE,Male,2013,2.63,3.81,3.17,2.61,1.75
89111,CHE,Female,2013,3.84,3.91,3.44,3.87,4.00
75136,CHE,Male,2013,4.00,4.43,3.59,3.96,4.53
54822,CHE,Female,2013,4.20,4.55,4.04,4.04,4.03
63404,CHE,Female,2013,3.61,3.72,3.71,3.31,3.53
89075,CHE,Male,2013,4.16,4.49,3.88,4.38,3.88
58206,CHE,Male,2013,3.14,4.28,3.13,2.27,3.08
94755,CHE,Female,2013,3.68,3.94,3.45,3.72,3.78
35850,CHE,Male,2013,2.88,3.96,3.00,2.60,2.62
70708,CHE,Male,2014,2.45,3.81,2.39,2.00,2.00
52104,CHE,Male,2013,2.84,4.15,2.74,2.67,2.47
40490,CHE,Female,2013,3.53,4.30,3.02,2.79,4.03
69278,CHE,Female,2013,2.56,3.40,2.39,2.21,2.40
41224,CHE,Female,2013,3.81,4.36,2.97,4.11,3.66
48521,CHE,Male,2013,3.73,4.00,3.41,3.91,3.82
91513,CHE,Male,2013,3.67,4.17,3.24,3.53,3.66
79035,CHE,Male,2013,2.70,4.04,2.66,2.33,2.52
92656,CHE,Male,2013,3.55,4.30,3.12,3.21,3.49
66477,CHE,Female,2013,4.22,4.66,3.88,4.12,4.06
55557,CHE,Male,2013,3.51,4.06,3.36,3.11,3.83
86645,CHE,Male,2013,3.75,4.17,3.44,3.86,3.47
96697,CHE,Male,2013,4.35,4.79,4.33,4.62,4.22
95317,CHE,Male,2013,2.89,4.23,2.74,2.65,2.50
24624,CHE,Male,2013,3.90,4.28,4.06,3.51,3.59
45379,CHE,Female,2013,4.19,4.74,4.10,4.64,4.28
60884,CHE,Male,2013,4.19,4.21,3.77,4.36,4.63
79792,CHE,Male,2014,3.37,4.15,3.45,3.00,2.84
83761,CHE,Male,2013,3.43,4.30,3.14,3.38,3.09
38482,CHE,Female,2013,3.07,3.55,2.47,2.67,3.28
95643,CHE,Female,2014,4.65,4.79,4.29,4.83,4.66
95668,CHE,Male,2014,3.73,4.00,3.11,3.94,3.78
93426,CHE,Female,2014,3.59,3.89,3.47,3.30,3.53
96154,CHE,Female,2014,4.04,4.28,4.06,3.81,4.16
82281,CHE,Female,2014,3.61,4.34,3.18,3.37,3.45
58176,CHE,Male,2014,2.71,3.21,2.88,2.28,2.38
84652,CHE,Female,2014,4.34,4.43,4.00,4.38,4.69
95060,CHE,Male,2014,3.85,3.85,3.65,3.91,3.94
57277,CHE,Female,2014,3.31,3.98,2.93,3.42,2.58
72010,CHE,Female,2014,4.47,4.72,4.31,4.28,4.56
71746,CHE,Male,2014,3.83,4.21,3.75,3.66,3.72
78331,CHE,Male,2014,3.56,3.87,3.35,3.49,3.56
88125,CHE,Female,2014,4.38,4.68,4.13,4.28,4.25
59188,CHE,Male,2014,2.93,3.98,2.34,2.21,3.28
39325,CHE,Male,2014,3.86,4.21,3.63,3.70,3.78
46705,CHE,Female,2014,3.16,3.85,2.78,3.15,2.78
38043,CHE,Female,2014,3.09,3.34,3.05,3.19,2.78
28193,CHE,Male,2014,2.90,3.28,2.16,2.52,3.61
94744,CHE,Male,2014,4.56,4.43,4.17,4.72,4.78
60610,CHE,Female,2014,4.38,4.79,4.42,4.17,3.94
73826,CHE,Male,2014,3.25,3.51,2.79,3.34,3.16
81675,CHE,Female,2014,4.01,4.57,3.73,3.94,3.84
70040,CHE,Male,2014,3.23,4.00,3.18,2.94,2.72
49197,CHE,Male,2014,3.28,3.19,2.61,3.10,3.63
75039,CHE,Female,2014,3.83,4.15,3.13,3.49,4.31
24860,CHE,Male,2014,3.34,3.17,2.60,3.04,3.91
36603,CHE,Male,2014,4.67,4.85,4.58,4.49,4.78
36126,CHE,Male,2014,4.24,4.40,4.00,4.17,4.38
88932,CHE,Male,2014,3.45,3.57,2.84,3.13,4.06
33164,CHE,Female,2014,3.73,4.13,3.54,3.87,3.09
96954,CHE,Female,2014,4.46,4.64,4.09,4.34,4.81
56625,CHE,Male,2014,3.19,3.72,3.27,3.17,2.50
88930,CHE,Male,2014,4.45,4.55,4.12,4.36,4.97
63002,CHE,Male,2014,2.88,3.02,2.50,2.56,3.28
55869,CHE,Female,2014,4.51,4.81,4.22,4.55,4.53
49562,CHE,Male,2014,3.57,3.79,3.46,3.21,3.50
90037,CHE,Male,2014,4.10,4.70,3.87,3.85,4.09
61662,CHE,Male,2014,3.67,3.96,3.39,3.66,3.50
56340,CHE,Male,2014,3.03,3.23,2.33,2.96,3.50
47584,CHE,Female,2014,4.50,4.81,4.40,4.53,4.22
59378,CHE,Male,2014,3.55,3.30,3.27,3.58,4.00
88035,CHE,Female,2014,4.01,4.79,4.06,3.62,3.22
82132,CHE,Male,2014,3.80,3.83,3.25,3.89,4.19
95102,CHE,Female,2014,4.86,4.89,4.71,4.85,4.91
26559,CHE,Male,2014,3.65,4.36,3.60,3.36,3.22
57647,CHE,Female,2014,3.42,4.17,2.91,3.35,3.03
80756,CHM,Female,2010,2.37,1.82,2.04,2.52,2.32
45572,CHM,Female,2010,3.16,2.21,3.50,3.35,3.53
49291,CHM,Male,2010,3.67,3.23,3.85,3.65,3.90
23629,CHM,Female,2010,3.36,2.52,3.38,3.58,4.09
47720,CHM,Male,2010,3.11,2.46,2.90,3.77,3.50
56265,CHM,Female,2010,3.84,3.33,3.48,4.29,4.37
94914,CHM,Female,2010,4.39,3.98,4.34,4.71,4.56
91235,CHM,Male,2011,2.52,2.41,1.76,3.26,2.97
69836,CHM,Male,2011,3.85,3.20,3.70,4.19,4.52
29820,CHM,Male,2011,3.66,3.37,3.64,3.55,4.07
27517,CHM,Male,2011,2.92,2.67,2.53,3.61,3.04
62033,CHM,Female,2011,4.57,4.14,4.67,4.77,4.81
67733,CHM,Male,2011,4.53,4.14,4.56,4.77,4.79
77613,CHM,Female,2011,3.70,2.94,3.79,4.23,4.10
26062,CHM,Female,2011,3.97,3.08,4.02,4.52,4.55
93570,CHM,Female,2011,4.59,4.20,4.76,4.61,4.86
95953,CHM,Female,2011,3.55,3.04,3.64,4.06,3.67
55239,CHM,Female,2011,3.19,2.61,3.22,4.10,3.16
91485,CHM,Male,2011,4.20,4.00,4.33,4.48,4.07
74636,CHM,Female,2011,4.44,3.84,4.73,4.55,4.76
33564,CHM,Female,2011,3.50,2.49,3.45,4.06,4.31
73249,CHM,Female,2011,3.25,2.80,3.05,3.84,3.62
85319,CHM,Male,2011,2.69,2.55,2.08,3.55,2.98
82005,CHM,Female,2011,3.72,2.63,3.91,4.29,4.31
37106,CHM,Female,2012,2.51,1.82,2.14,3.55,2.87
28368,CHM,Female,2013,2.33,1.76,2.03,2.87,2.83
71942,CHM,Female,2011,3.99,3.86,3.96,4.13,4.09
72346,CHM,Male,2011,2.95,2.63,2.31,3.94,3.46
26385,CHM,Female,2011,3.50,2.51,3.68,4.19,3.89
67840,CHM,Male,2011,3.08,2.37,3.02,3.19,3.85
77673,CHM,Female,2011,4.50,4.22,4.44,4.71,4.71
50161,CHM,Female,2011,4.22,3.47,4.47,4.74,4.45
69120,CHM,Female,2011,4.35,3.55,4.60,4.77,4.71
57932,CHM,Male,2011,3.26,3.22,3.02,3.29,3.52
87766,CHM,Female,2012,2.23,1.59,2.03,2.58,2.65
39695,CHM,Male,2011,4.14,3.86,4.13,4.23,4.40
39234,CHM,Male,2012,4.01,3.69,3.83,4.32,4.33
54753,CHM,Female,2012,3.43,3.17,3.04,3.97,3.78
34728,CHM,Female,2012,4.05,4.00,3.94,4.13,4.19
34057,CHM,Male,2012,3.88,3.67,3.92,3.81,4.12
24140,CHM,Female,2014,1.79,2.50,1.57,2.10,1.57
38141,CHM,Male,2012,3.84,3.38,4.09,4.13,3.87
62639,CHM,Female,2012,3.36,3.13,2.74,3.35,4.33
69299,CHM,Male,2012,4.04,4.13,4.06,4.19,3.81
37979,CHM,Female,2012,2.90,2.17,2.88,3.45,3.29
61363,CHM,Male,2012,2.60,2.17,2.21,3.16,2.95
56374,CHM,Female,2012,3.61,3.42,3.26,3.74,4.13
77044,CHM,Male,2012,4.33,4.17,4.41,4.23,4.50
88213,CHM,Male,2012,4.55,4.10,4.70,4.71,4.79
52719,CHM,Male,2012,3.89,3.65,3.70,4.10,4.24
85012,CHM,Male,2012,3.68,3.50,3.10,4.16,4.31
66009,CHM,Female,2012,4.02,3.46,3.58,4.45,4.86
74345,CHM,Male,2012,3.01,2.85,2.67,3.13,3.48
55618,CHM,Female,2012,3.58,2.83,3.66,4.00,4.05
49995,CHM,Male,2012,3.99,3.83,4.07,4.19,3.95
31540,CHM,Female,2012,3.11,2.42,3.29,3.39,3.43
64424,CHM,Male,2012,3.80,3.90,3.66,3.55,4.02
74727,CHM,Male,2012,3.16,3.00,2.91,3.74,3.24
70675,CHM,Female,2012,3.66,3.77,3.46,3.68,3.76
38325,CHM,Male,2013,2.66,2.52,2.07,2.84,3.28
47049,CHM,Female,2012,3.29,2.56,2.98,3.97,4.07
63772,CHM,Female,2012,3.74,2.90,3.49,4.13,4.76
80181,CHM,Female,2012,3.82,3.52,3.54,3.97,4.38
42895,CHM,Female,2012,2.83,2.85,2.16,3.68,3.02
69494,CHM,Male,2012,3.60,3.69,3.30,3.96,3.61
23833,CHM,Male,2013,2.84,3.27,2.46,3.32,2.57
35242,CHM,Male,2012,3.49,3.19,3.24,3.97,3.79
27085,CHM,Female,2012,3.12,3.31,2.72,2.87,3.50
68144,CHM,Male,2013,3.59,3.96,3.37,3.61,3.40
73168,CHM,Male,2013,4.13,4.29,4.09,4.35,3.83
45222,CHM,Female,2013,4.50,4.52,4.30,4.58,4.64
69195,CHM,Female,2013,2.30,2.73,2.18,2.58,2.04
24664,CHM,Male,2013,4.47,4.60,4.37,4.26,4.57
96302,CHM,Male,2013,3.88,3.98,3.73,3.74,4.02
74062,CHM,Female,2013,3.34,2.69,3.19,3.71,3.90
66914,CHM,Female,2013,3.92,3.88,3.78,4.13,3.95
44608,CHM,Male,2013,3.66,4.02,3.54,3.39,3.57
96860,CHM,Male,2013,3.29,3.04,3.20,3.42,3.57
63080,CHM,Female,2013,3.65,3.71,3.78,3.81,3.33
89200,CHM,Female,2013,3.10,2.48,3.04,3.32,3.65
73646,CHM,Female,2013,3.56,3.23,3.22,3.87,4.09
89217,CHM,Male,2013,4.13,4.08,4.04,4.32,4.14
52337,CHM,Female,2013,3.90,3.73,3.91,3.81,4.17
39999,CHM,Male,2013,3.60,3.15,3.54,3.87,3.98
34881,CHM,Female,2013,2.73,2.44,2.56,2.61,3.24
37555,CHM,Male,2013,4.07,3.92,4.02,3.74,4.55
82238,CHM,Male,2013,4.83,4.73,4.83,4.87,4.93
85017,CHM,Male,2013,3.73,3.75,3.32,4.06,3.95
72687,CHM,Male,2013,3.82,3.85,3.74,3.77,3.90
78393,CHM,Male,2013,3.64,3.25,3.31,3.87,4.30
92998,CHM,Female,2013,2.91,3.13,2.92,2.71,2.83
70944,CHM,Female,2013,4.11,3.58,4.13,4.55,4.38
28851,CHM,Male,2013,3.46,3.75,3.10,3.68,3.42
97036,CHM,Male,2013,4.34,4.15,4.36,4.61,4.33
35212,CHM,Female,2014,4.08,4.00,4.02,4.32,4.07
48429,CHM,Female,2013,2.29,2.25,1.95,2.46,2.47
84369,CHM,Male,2013,2.86,2.77,2.40,2.81,3.45
31377,CHM,Female,2014,3.20,3.08,2.82,3.32,3.57
60752,CHM,Female,2014,2.98,3.10,2.09,3.06,3.54
88798,CHM,Female,2014,3.67,3.52,3.52,4.00,3.74
39903,CHM,Female,2014,3.98,3.77,4.08,4.26,3.91
94443,CHM,Female,2014,4.18,3.69,4.16,4.58,4.47
52594,CHM,Female,2014,3.36,3.42,3.21,3.16,3.57
82033,CHM,Female,2014,3.43,3.33,3.08,3.35,3.94
56702,CHM,Female,2014,3.17,2.48,3.15,4.19,3.22
88140,CHM,Female,2014,3.16,3.06,3.11,3.23,3.27
48142,CHM,Male,2014,2.98,2.67,2.69,3.87,3.00
78817,CHM,Female,2014,4.60,4.54,4.52,4.71,4.65
68895,CHM,Male,2014,3.01,3.04,2.44,3.58,3.15
51136,CHM,Male,2014,3.25,2.63,3.00,4.35,3.36
37476,CHM,Female,2014,4.66,4.60,4.61,4.55,4.86
52356,CVE,Male,2010,2.26,1.60,1.87,2.52,2.35
93497,CVE,Male,2010,2.45,3.00,1.69,2.45,2.59
23486,CVE,Male,2010,3.42,3.34,2.52,3.46,3.81
68447,CVE,Male,2010,4.62,4.18,4.58,4.57,4.86
92340,CVE,Female,2010,3.91,3.58,3.38,4.09,4.17
24646,CVE,Male,2010,2.94,3.25,2.30,2.39,2.52
38940,CVE,Male,2010,2.62,2.72,2.34,2.33,2.68
56998,CVE,Female,2010,3.06,2.91,2.64,2.63,3.47
59256,CVE,Male,2010,2.41,3.13,2.42,1.84,1.76
51758,CVE,Male,2010,3.33,3.49,2.74,2.70,3.32
86812,CVE,Male,2011,1.97,2.80,2.10,0.99,2.15
96892,CVE,Male,2010,2.56,2.28,2.14,1.87,2.68
69098,CVE,Male,2011,2.05,2.67,1.98,1.72,2.52
47843,CVE,Male,2010,2.90,3.30,2.96,2.21,2.65
96047,CVE,Male,2013,2.68,3.53,1.67,1.85,2.56
57677,CVE,Male,2012,2.42,2.80,2.28,1.84,2.71
50688,CVE,Male,2010,3.60,4.02,3.74,3.32,3.10
91219,CVE,Male,2010,3.82,3.89,3.52,3.36,3.72
59290,CVE,Male,2010,3.41,3.96,2.90,3.20,3.66
95187,CVE,Male,2010,3.69,3.80,2.96,3.96,3.83
83557,CVE,Male,2014,2.21,2.73,1.92,1.56,2.42
70735,CVE,Male,2010,4.31,3.96,4.32,4.29,3.93
42220,CVE,Male,2011,2.10,2.35,1.96,1.10,2.21
94075,CVE,Male,2010,3.50,3.48,3.52,3.36,3.24
60969,CVE,Male,2010,4.22,3.70,3.78,4.67,4.28
24614,CVE,Male,2010,2.71,2.58,2.48,1.88,3.41
36772,CVE,Male,2010,3.90,4.02,3.60,3.90,3.66
30201,CVE,Male,2012,2.27,2.33,1.61,1.95,1.55
71947,CVE,Male,2010,3.09,2.70,2.84,2.94,3.10
60186,CVE,Male,2011,2.18,2.02,1.80,1.71,2.48
25083,CVE,Male,2010,3.19,3.36,2.63,2.81,3.48
59488,CVE,Male,2011,3.63,3.60,3.17,3.28,4.38
72247,CVE,Female,2011,3.88,4.06,3.35,4.00,4.14
58335,CVE,Male,2011,2.77,2.94,1.94,2.76,3.24
54760,CVE,Male,2011,2.80,3.11,2.58,2.82,3.38
42419,CVE,Male,2011,2.74,3.47,2.22,2.00,3.42
23767,CVE,Male,2011,2.74,3.02,1.96,2.63,3.52
68028,CVE,Male,2014,2.42,2.98,2.19,1.59,1.72
35325,CVE,Male,2011,3.32,3.49,3.02,3.16,3.87
42996,CVE,Male,2013,3.69,3.51,3.24,3.74,4.21
73835,CVE,Male,2011,4.65,4.45,4.42,4.86,4.90
31373,CVE,Female,2011,4.50,4.26,4.22,4.45,4.86
23879,CVE,Male,2012,3.48,3.31,2.43,3.30,3.81
40593,CVE,Male,2012,4.28,4.11,3.71,4.51,4.62
38697,CVE,Male,2012,4.57,4.43,4.35,4.56,4.66
34032,CVE,Male,2012,3.14,3.26,2.85,3.53,2.94
64900,CVE,Male,2012,3.25,3.43,2.43,3.19,3.79
42472,CVE,Male,2012,3.63,3.43,2.85,3.91,4.03
25421,CVE,Male,2012,2.45,2.85,2.13,2.18,2.52
35378,CVE,Male,2013,3.59,3.60,2.80,3.58,3.96
65303,CVE,Male,2012,3.49,4.02,2.84,3.25,3.38
67051,CVE,Male,2012,3.79,4.00,3.14,3.71,4.00
36946,CVE,Female,2012,3.95,3.74,3.18,4.07,4.55
53176,CVE,Male,2012,2.91,2.83,2.63,2.57,3.07
23774,CVE,Male,2013,2.68,2.55,1.71,2.63,3.11
69031,CVE,Male,2012,3.72,3.87,3.14,3.46,4.14
82585,CVE,Male,2012,3.59,4.06,3.11,3.40,3.62
85049,CVE,Male,2012,3.49,3.94,3.10,2.77,3.70
47393,CVE,Male,2012,2.91,3.34,2.35,2.16,2.60
78713,CVE,Male,2012,2.34,3.11,2.15,1.79,2.42
31003,CVE,Male,2012,3.74,3.98,3.20,3.40,4.03
80147,CVE,Male,2012,3.80,3.85,3.19,3.93,4.10
33831,CVE,Male,2012,3.32,4.13,3.03,2.76,3.68
86142,CVE,Male,2012,2.25,3.06,2.09,1.56,1.94
38726,CVE,Male,2012,2.69,3.19,2.03,2.02,2.97
56412,CVE,Male,2012,3.08,3.43,2.71,2.39,3.61
54186,CVE,Female,2012,4.09,3.77,3.13,4.24,4.76
86213,CVE,Male,2012,2.69,3.17,1.92,2.46,3.48
74310,CVE,Male,2012,2.67,2.74,2.71,2.54,2.52
41955,CVE,Male,2012,4.00,4.17,4.04,3.53,3.83
26232,CVE,Male,2012,3.07,3.53,2.88,2.84,2.84
59442,CVE,Female,2012,2.81,3.68,1.70,2.51,3.26
39065,CVE,Male,2012,4.47,4.11,4.12,4.56,4.83
38380,CVE,Male,2012,3.50,4.04,2.55,3.42,3.90
28743,CVE,Male,2012,3.71,3.34,3.13,3.80,4.19
30500,CVE,Male,2012,3.51,3.64,2.86,3.61,3.86
37185,CVE,Male,2012,3.12,3.30,2.57,2.94,3.39
57265,CVE,Male,2012,2.98,3.40,2.62,2.53,2.74
27946,CVE,Male,2012,4.18,4.19,3.79,4.38,4.23
88677,CVE,Male,2012,2.68,3.06,2.29,2.56,2.63
73002,CVE,Male,2012,3.79,3.70,3.29,3.98,4.07
61270,CVE,Male,2013,4.06,4.29,3.90,3.81,4.34
82842,CVE,Male,2013,3.74,4.07,3.69,3.47,3.90
49809,CVE,Female,2013,3.66,3.51,3.28,3.39,4.07
79970,CVE,Male,2013,3.41,4.07,3.20,2.53,3.90
91217,CVE,Male,2013,2.60,2.91,2.68,2.16,2.90
52379,CVE,Male,2013,3.07,3.33,2.92,2.93,2.72
52857,CVE,Male,2013,3.29,3.73,2.93,2.77,3.86
29071,CVE,Male,2013,3.10,3.69,2.93,2.19,4.17
62509,CVE,Male,2013,4.45,4.67,4.16,4.55,4.59
25804,CVE,Male,2013,4.12,4.38,3.59,4.05,4.28
92649,CVE,Male,2013,3.76,3.81,3.33,3.49,4.41
82371,CVE,Male,2013,4.70,4.69,4.57,4.74,4.76
78051,CVE,Male,2013,4.04,4.27,3.53,3.62,4.41
87285,CVE,Male,2013,3.04,3.47,3.24,2.47,3.03
30396,CVE,Male,2013,3.70,4.02,3.49,3.19,4.07
